id,session,label,defect,n_samples,duration_s,n_estop,R01_mean,R01_max,R01_std,R01_rms,R02_mean,R02_max,R02_std,R02_rms,R03_mean,R03_max,R03_std,R03_rms,R04_mean,R04_max,R04_std,R04_rms,pred,anomaly_score,threshold,is_anomaly
5_164,5,Normal,False,2952,295.107,0,338.2039295392954,537,49.19568335465069,341.7620420123241,1299.8980352303522,1354,15.227410995081417,1299.9871912804467,1852.4065040650407,8988,1575.7285400043318,2431.766680909047,26.226287262872628,1377,739.573989412158,739.9136545061601,Normal,2.7201058533719937,6.301385147702073,False
5_165,5,Normal,False,2951,295.092,0,344.25821755337176,485,44.137517145134716,347.07518006440637,1301.6912910877668,1347,15.131466441541956,1301.7792059265341,1842.5465943747881,9084,1530.7557933127127,2395.2864569349545,25.527956624872925,1400,756.1718147158783,756.4745379279983,Normal,2.525412863657475,6.301385147702073,False
5_166,5,Normal,False,2950,295.006,0,345.07525423728816,502,49.03712856061312,348.5408956380921,1302.3789830508474,1358,15.561234417569827,1302.4719134874767,1849.8233898305084,9054,1555.7283619504544,2416.881642158629,52.535254237288136,1493,758.5936171424934,760.2822872270447,Normal,3.760720792276138,6.301385147702073,False
5_167,5,Normal,False,2952,295.087,0,348.3739837398374,511,47.020342548038464,351.53178548455907,1303.8316395663956,1364,15.12674706411172,1303.9193553660068,1858.8448509485095,9256,1576.475236225089,2437.1574539377943,12.510840108401084,1469,739.6415916221235,739.6221220791294,Normal,2.637030932652427,6.301385147702073,False
5_168,5,Normal,False,2954,295.32,0,344.08598510494244,483,48.22051924287632,347.44725711876043,1302.4102911306702,1361,15.308485272914568,1302.5002252711572,1858.8456330399458,9364,1590.3365488179386,2446.1441578592858,23.19329722410291,1389,748.1104429755162,748.3433051998081,Normal,2.186737297409566,6.301385147702073,False
5_169,5,Normal,False,2950,294.898,0,345.1796610169491,485,43.764005284970374,347.94200276502346,1301.2661016949153,1357,15.172413775199052,1301.354521844614,1841.4952542372882,8836,1525.2043194773755,2390.9337985008196,19.600338983050847,1437,744.4545222556609,744.5863551925881,Normal,2.5301259225445296,6.301385147702073,False
5_17,5,NoNose,True,2943,294.194,0,429.3282364933741,647,52.11895131506375,432.47912867330655,1311.2035338090384,1396,16.48181622970924,1311.307082660533,1651.0543662928983,8535,1276.1228208426446,2086.604090619202,596.4689092762487,1349,152.93976378885318,615.7578933431605,NoNose,19.17216624680934,6.301385147702073,True
5_170,5,Normal,False,3321,331.999,0,355.29900632339655,494,46.252763143512844,358.2960477229849,1302.646793134598,1349,15.047061598700438,1302.73366946208,1795.096657633243,9063,1473.9223289982237,2322.534152102921,-5.799457994579946,1414,764.178417088761,764.0853654199254,Normal,2.982944458018059,6.301385147702073,False
5_171,5,Normal,False,2952,295.099,0,346.9180216802168,472,46.817678343820724,350.0618034864167,1301.9529132791329,1347,16.13792272768369,1302.0528916766696,1832.5416666666667,9036,1520.9984411025303,2381.357078125115,21.307249322493224,1402,753.0445306705154,753.2184046532593,Normal,2.0026733334247,6.301385147702073,False
5_172,5,Normal,False,2949,294.922,0,344.8575788402848,575,47.25482387669728,348.07902960554225,1300.9718548660562,1369,15.421164067784353,1301.0632186074422,1848.527975584944,8988,1559.5981035359468,2418.3831618103673,32.99118345201763,1399,746.6677693085069,747.2697802326585,Normal,2.2923880656381974,6.301385147702073,False
5_173,5,Normal,False,2951,295.102,0,353.98915621823113,528,48.858230238451675,357.3438686487579,1300.7275499830566,1377,16.05141052132789,1300.826552525745,1842.5055913249746,8923,1535.3155459535649,2398.170532244992,19.545238902067094,1441,746.1182333966817,746.2478068470231,Normal,1.7565224735009324,6.301385147702073,False
5_174,5,Normal,False,2953,295.214,0,360.6000677277345,515,45.09696223367422,363.40811238371094,1301.8956992888589,1352,15.54011631994611,1301.9884121075906,1864.712157128344,9598,1621.407803114899,2470.875234469409,-20.508973924822214,1408,749.8605023865173,750.0139849695122,Normal,3.4102819801700575,6.301385147702073,False
5_175,5,Normal,False,2951,295.02,0,359.8525923415791,507,46.09366616170425,362.79166791288714,1302.5459166384276,1370,15.502864998154845,1302.6381394429586,1837.3385293120975,8736,1516.5299901821159,2382.2041751191837,3.1751948492036597,1386,755.6665492815862,755.5451747005045,Normal,2.147398036678235,6.301385147702073,False
5_176,5,Normal,False,2951,295.207,0,357.1019993222636,575,44.663541792975636,359.88330594843205,1303.65842087428,1351,15.217136729729392,1303.7471998427966,1861.4117248390376,9036,1590.4331268881315,2448.1572623145316,-10.968824127414436,1371,752.3197127645774,752.2722054062416,Normal,3.29757553466356,6.301385147702073,False
5_177,5,Normal,False,2952,295.035,0,344.704945799458,513,45.75437200646854,347.7272681984841,1303.6741192411923,1346,15.622652343700384,1303.7676916410137,1862.2371273712738,9684,1598.158233852533,2453.807581222284,-24.10738482384824,1404,743.9245608752747,744.1891185079845,Normal,3.797541721104346,6.301385147702073,False
5_178,5,Normal,False,2950,295.028,0,343.5528813559322,554,45.58840751178217,346.5633862339848,1302.0654237288136,1366,15.519929685296066,1302.157883759603,1851.9057627118643,8915,1566.8224015655014,2425.624705416199,15.955254237288136,1446,746.1887700852985,746.2328763614693,Normal,2.303321004402714,6.301385147702073,False
5_179,5,Normal,False,2947,294.706,0,338.79300984051577,577,48.574316967303055,342.25628869757384,1302.1567695961996,1375,16.132655825811156,1302.2566670494678,1862.0061079063455,9718,1596.3847459997583,2452.477572642868,35.541567695961994,1399,750.237551349464,750.9517917182833,Normal,3.0440374969786475,6.301385147702073,False
5_18,5,NoNose,True,2947,294.59,0,430.9409569053274,601,45.47780479108012,433.33317119536173,1311.1761112996267,1378,15.025025494774818,1311.262166628067,1652.0570071258908,8842,1295.0250491569361,2099.002893986821,599.065151001018,1190,125.48420744214049,612.0620869677841,NoNose,14.811557412000381,6.301385147702073,True
5_180,5,Normal,False,3150,315.083,0,354.04063492063494,557,46.33529889168814,357.0588880336261,1302.0568253968254,1360,14.795577818280973,1302.1408588130842,1814.4415873015873,9286,1516.8671016229628,2364.8157724816065,1.4765079365079365,1407,755.7464382119088,755.6279114980604,Normal,2.09585735868232,6.301385147702073,False
5_181,5,Normal,False,2948,294.806,0,348.73812754409767,497,48.11847665795259,352.04102600285836,1301.9433514246948,1347,15.20451618484823,1302.0320999165212,1840.5668249660787,9193,1523.680730018381,2389.2470961011863,8.958276797829036,1400,740.9105953519172,740.8390854583341,Normal,2.3711165943959895,6.301385147702073,False
5_183,5,Normal,False,2946,294.34,0,345.9572301425662,551,50.776940246339116,349.6624480306643,1301.3170400543108,1353,14.992968183016162,1301.4033777148018,1831.6683638832315,8699,1501.7721912555041,2368.4516369314715,-8.15173116089613,1416,745.3461882222995,745.264259414852,Normal,3.810510559742389,6.301385147702073,False
5_184,5,Normal,False,2951,295.095,0,346.3297187394104,569,50.199082251272465,349.9476646740821,1299.802439850898,1358,16.47253309565601,1299.906779364955,1853.8400542189088,9701,1577.27429882399,2433.8599232616,-16.818705523551337,1429,748.1888459173055,748.2511103642288,Normal,4.166736061477663,6.301385147702073,False
5_185,5,Normal,False,2947,294.615,0,349.39735324058364,519,43.13675068656343,352.04922709270755,1300.062775704106,1358,15.206224233165432,1300.15167252298,1855.8870037326094,9220,1580.3393210890258,2437.404660242941,-3.8598574821852734,1417,755.8194734299094,755.7010846121749,Normal,2.8841299249785535,6.301385147702073,False
5_186,5,Normal,False,2948,294.908,0,350.04002713704205,486,45.919269670190914,353.03807821192777,1300.8337856173678,1351,15.346695311727904,1300.9242787221676,1851.1285617367707,8856,1565.3027870541594,2424.050048308172,-15.907734056987788,1386,757.6060206728674,757.6445350688371,Normal,3.356696727152034,6.301385147702073,False
5_187,5,Normal,False,3054,305.308,0,354.8749181401441,477,43.76635333774065,357.5626854151727,1302.2531106745253,1353,15.179689585379565,1302.3415495897455,1810.635232481991,8908,1475.6182149065849,2335.623274114527,8.071709233791749,1437,741.645815725311,741.5683138984075,Normal,3.0954562416826286,6.301385147702073,False
5_188,5,Normal,False,3093,309.261,0,350.6789524733269,541,46.595511806465574,353.7600422248723,1301.636922082121,1372,15.852849200720865,1301.733424516353,1824.325897187197,8727,1516.112326269179,2371.922933853117,35.63174911089557,1471,761.8746356204271,762.5843660163747,Normal,2.7173089332954703,6.301385147702073,False
5_189,5,Normal,False,2953,295.214,0,351.5394514053505,490,43.79942293178001,354.25658173515313,1300.799187267186,1380,15.778015454960272,1300.8948408937606,1839.0822891974262,8927,1529.1805339310222,2391.615542150566,-5.147307822553335,1437,751.1703616598195,751.0608016680374,Normal,2.45797539435759,6.301385147702073,False
5_19,5,NoNose,True,2948,294.81,0,427.64925373134326,609,51.17490758889226,430.69927679123623,1309.8059701492537,1396,15.734144074620021,1309.9004384882448,1647.6719810040706,8628,1271.1842448649277,2080.9094655623603,600.5729308005427,1370,130.34694550650883,614.5505740565784,NoNose,19.933077847401588,6.301385147702073,True
5_190,5,Normal,False,2952,295.102,0,351.3871951219512,566,48.44364067570176,354.70967316352164,1300.3885501355014,1352,15.636732347493302,1300.482528100362,1850.4793360433605,8846,1565.0427597883527,2423.3866560012857,-18.402439024390244,1450,753.2163011427483,753.3135200466635,Normal,3.2433073697820887,6.301385147702073,False
5_191,5,Normal,False,2951,295.075,0,355.90138935953917,552,47.62635043435665,359.0728332239455,1301.2921043713995,1354,15.750019704392878,1301.387382741717,1858.408675025415,9644,1593.1108143586287,2447.616150889311,1.3961369027448323,1411,741.021677652667,740.8974281122829,Normal,2.1449813632544013,6.301385147702073,False
5_192,5,Normal,False,2954,295.298,0,361.08970886932974,528,44.67104897706895,363.84145577772045,1303.6767095463779,1353,14.767371635613127,1303.7603171039439,1860.8358158429248,9464,1592.5166208650235,2449.0734140362556,2.0660121868652674,1425,736.8243683005547,736.702538337713,Normal,2.6260735319235926,6.301385147702073,False
5_193,5,Normal,False,2949,295.084,0,366.3452017633096,589,47.3459244491221,369.3909626431982,1305.2329603255341,1369,15.227369447048932,1305.3217514746464,1831.2811122414378,8702,1495.1393401705955,2363.9530716128997,-0.5886741268226517,1413,760.4243035695256,760.2955913541925,Normal,2.6422327305229616,6.301385147702073,False
5_194,5,Normal,False,3097,309.508,0,370.2402324830481,570,45.700446070091765,373.049173900553,1305.538585728124,1359,14.777130252188517,1305.622185739574,1952.3722957701002,8732,1647.201921580842,2554.2426772296844,-2.379076525670003,1409,762.3983138372696,762.2789298778658,Normal,5.42740938627014,6.301385147702073,False
5_195,5,Normal,False,2950,294.998,0,366.49322033898306,611,45.974300118830925,369.3645899906799,1304.6630508474577,1356,14.994393351893564,1304.7491835078522,1831.6857627118643,8858,1497.4640783295706,2365.7369388982784,17.08,1395,750.449693853231,750.5168637091804,Normal,3.064851443959807,6.301385147702073,False
5_196,5,Normal,False,2951,295.099,0,365.39274822094205,585,49.461383001396385,368.7240971839522,1303.315825144019,1347,15.329573180186824,1303.4059445361288,1851.4618773297188,9302,1567.3186654727845,2425.6064101156862,3.3947814300237207,1425,739.7211657630475,739.6036122270143,Normal,2.4418718593604503,6.301385147702073,False
5_197,5,Normal,False,2952,295.25,0,368.8790650406504,527,44.30204936393612,371.52896433718786,1303.9231029810298,1356,15.389526560144928,1304.0138863470388,1840.7933604336044,9527,1525.57851168225,2390.632046122071,26.10670731707317,1415,745.2200122226624,745.5510037007805,Normal,3.099015004036003,6.301385147702073,False
5_198,5,Normal,False,2952,295.027,0,365.775406504065,531,47.32808728786124,368.8235852811213,1303.8763550135502,1357,15.435657706456386,1303.9676867089267,1862.6012872628726,9442,1606.580238138596,2459.5750162378367,26.850271002710027,1402,760.160612748231,760.5059812788954,Normal,2.544906801734391,6.301385147702073,False
5_199,5,Normal,False,2949,294.935,0,361.6873516446253,600,50.21585610421899,365.155470263759,1303.6883689386232,1351,15.493297573237104,1303.7803972209765,1836.8884367582232,8852,1518.9225878168006,2383.3805015405683,-16.69175991861648,1386,737.1742858260153,737.2382707696471,Normal,3.5843334882575997,6.301385147702073,False
5_2,5,NoNose,True,2947,294.784,0,448.06990159484224,627,50.47508039376912,450.90298949800973,1312.1129962673906,1379,16.47180079406957,1312.2163476837977,1805.5985748218527,9450,1576.989772554239,2397.1314277939387,584.6905327451645,1599,132.78967971183357,599.574961713102,NoNose,23.234183337617633,6.301385147702073,True
5_20,5,NoNose,True,2945,294.493,0,428.9307300509338,625,52.692323290399166,432.15403427234224,1310.24142614601,1453,16.29847854422986,1310.3427585908623,1652.9134125636672,8894,1302.9816529071195,2104.591990832845,599.906960950764,2083,147.2762978787896,617.7145818127016,NoNose,38.57973652366608,6.301385147702073,True
5_200,5,Normal,False,2953,295.306,0,367.15137148662376,535,50.921506020423585,370.6646075226161,1304.0863528614968,1361,15.965568686260994,1304.1840471284286,1817.9143244158483,8762,1502.6099972952297,2358.36483692193,21.081273281408738,1389,758.3273430689907,758.4919522661771,Normal,3.592866916913941,6.301385147702073,False
5_201,5,Normal,False,2953,294.816,0,375.66102268879104,544,45.13402085628589,378.3617237145317,1305.9366745682357,1352,14.995089057699078,1306.0227312471907,1853.0108364375212,9583,1560.8233273603153,2422.600593988877,-4.477141889603793,1395,737.9279684047001,737.8165963395422,Normal,2.8678849842387057,6.301385147702073,False
5_202,5,Normal,False,2952,295.203,0,372.4319105691057,539,46.72816735698418,375.35091575664177,1305.7845528455284,1352,14.994034458268251,1305.8706074341492,1864.829945799458,9101,1597.317452034177,2455.229004823106,13.455962059620596,1440,751.0182348744155,751.0115748118367,Normal,2.1164779702138103,6.301385147702073,False
5_203,5,Normal,False,2950,294.819,0,370.02983050847456,549,45.768489380593536,372.848655623163,1305.2522033898306,1347,15.252196176023897,1305.341282992592,1849.339661016949,9414,1548.152834269576,2411.6429904155257,14.273559322033899,1487,752.4746131831444,752.4824513973844,Normal,2.7259358684671247,6.301385147702073,False
5_204,5,Normal,False,2951,294.956,0,367.63232802439853,574,43.958069681661264,370.25016637371385,1305.57302609285,1357,14.434962416241406,1305.6527961107681,1873.4168078617417,9768,1641.1313938789383,2490.3995884460305,11.781430023720773,1397,757.3044897378286,757.2678178490405,Normal,3.3926472142691853,6.301385147702073,False
5_205,5,Normal,False,2952,295.104,0,363.1561653116531,511,48.10593827290641,366.32744609737836,1303.8228319783198,1373,15.623800162671618,1303.916407454376,1850.0331978319782,9871,1561.8188445747894,2420.9656384650993,11.380081300813009,1424,761.0580476751661,761.0142239482061,Normal,3.3667133272702885,6.301385147702073,False
5_206,5,Normal,False,2953,295.204,0,366.0409752793769,580,45.769652886336935,368.8904272379842,1304.9925499492042,1400,15.139682017077249,1305.0803376708823,1852.6122587199459,9517,1572.5742074334373,2429.8815545446146,2.6041313918049442,1416,754.9603334555577,754.8369852922235,Normal,2.0110140579116447,6.301385147702073,False
5_207,5,Normal,False,2954,295.301,0,368.8337846987136,489,45.920614180719866,371.6804402915606,1304.708192281652,1362,15.225324913074846,1304.7969953414718,1840.982058226134,9010,1528.2372584783811,2392.4743323473913,-17.95734597156398,1448,753.3516932101353,753.438195488604,Normal,2.7538062893480455,6.301385147702073,False
5_208,5,Normal,False,2952,295.018,0,366.3858401084011,583,45.42789344949572,369.19043629546053,1303.9031165311653,1355,14.957664093132315,1303.9888777228632,1839.1050135501355,8909,1527.872011074534,2390.7968022384284,-19.208672086720867,1402,750.3373459002679,750.4561183049647,Normal,2.5877270817412086,6.301385147702073,False
5_209,5,Normal,False,2952,295.106,0,365.00880758807585,516,44.793905748516174,367.7461677603711,1302.5928184281843,1361,14.929707293222249,1302.678345284711,1817.654810298103,8712,1476.5422012232223,2341.6462882109545,-1.861449864498645,1432,748.1864630613818,748.0620429629826,Normal,2.5091812048552207,6.301385147702073,False
5_21,5,NoNose,True,2942,294.096,0,436.89123045547245,594,50.441421729518304,439.79247315359555,1312.4384772263766,1363,15.000128803458937,1312.524165068404,1650.855880353501,8511,1275.8841097213328,2086.301050850299,597.8011556764106,1364,145.4388786326033,615.2328821838039,NoNose,19.060476076963543,6.301385147702073,True
5_210,5,Normal,False,2951,295.016,0,369.9617078956286,524,47.09857197803601,372.9466303486929,1303.0742121314809,1347,16.342610910456695,1303.1766544671605,1852.653676719756,9397,1576.9951684692826,2432.775507788967,9.769908505591324,1384,746.6674368668062,746.6048414147821,Normal,2.1455302123733837,6.301385147702073,False
5_211,5,Normal,False,2951,294.989,0,373.8180277871908,552,46.5648637483851,376.70607862270805,1305.4113859708573,1359,14.988793298761909,1305.4974049822742,1858.0847170450695,9198,1584.075527092207,2441.5003114734823,8.54625550660793,1434,755.3627372948715,755.283095526666,Normal,1.777522423969092,6.301385147702073,False
5_212,5,Normal,False,2947,294.708,0,372.6633864947404,540,47.82880650441804,375.7190680816215,1306.1319986426874,1370,14.970639431425152,1306.217762041648,1856.9375636240245,9217,1574.23935775439,2434.2567115444817,13.69155072955548,1412,744.0152849707226,744.0150299407534,Normal,2.0562575544140924,6.301385147702073,False
5_213,5,Normal,False,2949,294.917,0,372.3285859613428,525,42.83620550544006,374.78379661002447,1306.679552390641,1357,15.385923902874096,1306.7701018222815,1837.2787385554425,8674,1508.816698837518,2377.256617996054,-12.49440488301119,1397,748.7932025799099,748.7704862630989,Normal,2.9560222364933852,6.301385147702073,False
5_214,5,Normal,False,3219,321.913,0,373.4321217769494,532,47.08814420439744,376.38830226923847,1305.9835352593973,1349,14.853355349008242,1306.0679721960385,1785.0205032618826,8862,1450.6839434790281,2300.027897976327,-1.5489282385834109,1389,739.2498778679941,739.1366658967352,Normal,3.3976972094196887,6.301385147702073,False
5_215,5,Normal,False,2949,294.869,0,372.24482875551035,547,46.4086518803144,375.12563917686765,1305.967446592065,1353,14.652682719540625,1306.0496161571966,1821.434045439132,8956,1482.204908545542,2348.149994732439,-17.873516446252967,1412,762.5731385661956,762.6533044136961,Normal,2.9694759965515276,6.301385147702073,False
5_216,5,Normal,False,2949,294.66,0,370.76771787046454,627,46.66101478530218,373.69133334136285,1304.4672770430655,1366,15.455302693737165,1304.5587998470567,1845.1719226856562,8952,1543.8249372420678,2405.669689814819,-4.178026449643947,1434,751.0438343338874,750.9281077830713,Normal,2.5774863032985436,6.301385147702073,False
5_217,5,Normal,False,2950,294.888,0,368.4572881355932,495,44.632746967141216,371.1498080290491,1303.482372881356,1349,15.387683432562653,1303.573165169164,1837.7549152542372,9010,1517.5456242017858,2383.1716662564318,2.871186440677966,1412,744.6062268376403,744.4855482314103,Normal,2.136527167537003,6.301385147702073,False
5_218,5,Normal,False,2949,294.899,0,368.4679552390641,529,48.65881766501339,371.6658602816258,1304.8680908782637,1363,15.316955328651535,1304.9579549385267,1837.940996948118,9941,1571.7932768228866,2418.206662003061,19.554425228891148,1385,753.0476240286581,753.1738203510916,Normal,3.1824691993491285,6.301385147702073,False
5_219,5,Normal,False,2949,294.807,0,370.9060698541879,568,47.9181975576526,373.9875501814768,1306.285520515429,1391,16.273439328760272,1306.3868478112763,1837.5761275008476,9357,1517.5209699439406,2383.018048611211,20.132248219735505,1425,748.5186176063961,748.6624329119987,Normal,2.289290228822994,6.301385147702073,False
5_22,5,NoNose,True,2941,294.086,0,433.94831689901395,631,49.021583973750374,436.70749973686,1311.493369602176,1368,15.53021107464002,1311.585286574166,1657.3165589935395,8836,1306.3727700706904,2110.14874095229,594.3808228493709,1278,166.27353444839665,617.1920692321146,NoNose,16.398702174965976,6.301385147702073,True
5_220,5,Normal,False,2947,294.695,0,372.10519172039363,513,48.40278991417179,375.23900222204855,1306.187648456057,1356,15.266241286431532,1306.2768282485158,1852.6481167288769,9293,1563.6292722545431,2424.131165951776,10.329826942653545,1409,758.3822093739939,758.32388754774,Normal,2.4740427918158825,6.301385147702073,False
5_221,5,Normal,False,2950,294.909,0,372.0383050847458,511,47.125319644744444,375.0100577182304,1305.8959322033897,1370,15.351903013628565,1305.9861357532327,1823.9372881355932,8685,1474.0178717133376,2344.9391034700775,2.142372881355932,1461,750.8447423595569,750.7205266625806,Normal,3.1128311827557487,6.301385147702073,False
5_222,5,Normal,False,2948,294.7,0,369.91350067842603,576,46.040041522250455,372.7666352862502,1305.737788331072,1370,15.725852812637429,1305.8324511338324,1832.905698778833,8599,1505.0107882041505,2371.4620882965746,-8.014586160108548,1503,756.40605289446,756.3202163596816,Normal,3.2024330493808546,6.301385147702073,False
5_223,5,Normal,False,3134,313.295,0,373.48691767709,565,47.227792659589866,376.4601311912267,1305.990746649649,1351,14.811020771977883,1306.0747017974031,1802.1496490108489,9396,1468.9560333451948,2324.8412122321756,5.382259093809828,1462,747.8025153715678,747.7025731151473,Normal,2.9161360721342904,6.301385147702073,False
5_224,5,Normal,False,3086,308.52,0,381.399546338302,613,44.54992413545546,383.99175324302473,1307.3758911211926,1363,14.252753907165541,1307.4535539942656,1829.8340894361634,9446,1527.954616653349,2383.732698405283,16.473752430330524,1399,756.3517733062118,756.4086291535409,Normal,3.263335936496071,6.301385147702073,False
5_225,5,Normal,False,2949,294.931,0,377.54018311291964,553,45.189449274655345,380.2341169901723,1306.9538826720923,1365,15.270688838409571,1307.043062142047,1839.3011190233979,8695,1518.999286804592,2385.289294611764,-2.0657850118684298,1462,748.5558745338164,748.4317978179973,Normal,2.2478386554873473,6.301385147702073,False
5_226,5,Normal,False,2951,294.978,0,375.7336496103016,544,43.696614493200215,378.2651484537453,1306.9478143002373,1369,14.885323945077939,1307.0325501260947,1846.025415113521,8827,1547.603344386811,2408.7495365269383,3.674347678752965,1472,756.3491503957991,756.2299146661601,Normal,2.608371258943911,6.301385147702073,False
5_227,5,Normal,False,2953,295.316,0,373.0494412461903,557,46.120984933239214,375.88869433871344,1306.5804266847274,1368,15.37162888177844,1306.6708148398418,1833.9353200135456,8783,1507.2777637164108,2373.6966247692453,-23.06772773450728,1439,748.7417287060399,748.9702602427369,Normal,2.5657732457316618,6.301385147702073,False
5_228,5,Normal,False,2950,294.901,0,371.4142372881356,608,45.85385915568,374.23308154415463,1306.2711864406779,1373,15.536337162069948,1306.3635437635942,1859.7962711864407,9534,1597.2658595327262,2451.3742193004414,5.764406779661017,1455,756.2073235536932,756.1011157828929,Normal,2.672016745660383,6.301385147702073,False
5_229,5,Normal,False,2951,295.085,0,369.3063368349712,556,46.652073442035565,372.24031063923155,1305.5398170111825,1389,15.89312900788951,1305.6365190036677,1854.077939681464,9666,1578.2659735972488,2434.6836334769037,30.370382921043714,1433,748.1886887386294,748.6781553816336,Normal,2.519018847382998,6.301385147702073,False
5_23,5,NoNose,True,2948,294.691,0,423.2401628222524,570,53.11386301865826,426.5587426400488,1310.5454545454545,1367,15.184231246637987,1310.6333854663744,1647.603120759837,8580,1267.1133437361502,2078.371390546469,605.8093622795116,1316,123.58965464604238,618.283272363621,NoNose,19.406296791070822,6.301385147702073,True
5_230,5,Normal,False,2954,295.312,0,375.37914691943126,607,47.26405336064573,378.34195968241534,1305.2549085985104,1380,15.184083823738357,1305.3431942493855,1840.708192281652,9761,1577.2987458675852,2423.888565632769,2.596140825998646,1432,757.7066149394917,757.5828014700946,Normal,2.7853240830055346,6.301385147702073,False
5_231,5,Normal,False,3060,305.716,0,380.6156862745098,555,45.52752813335664,383.3280306538609,1305.3065359477125,1361,15.100215184586148,1305.393846611528,1834.793137254902,9866,1540.2839143466351,2395.4467380504625,-3.7745098039215685,1394,747.0843333354811,746.9717872720443,Normal,3.196409091235609,6.301385147702073,False
5_232,5,Normal,False,2949,294.773,0,382.5649372668701,566,49.26071784319149,385.7223440339081,1306.4198033231603,1353,15.595530918467517,1306.5128551315292,1840.6188538487622,8836,1528.441851610873,2392.3252455229044,1.529671074940658,1393,767.4951254057809,767.3665109689524,Normal,3.4786576357248675,6.301385147702073,False
5_233,5,Normal,False,2952,295.211,0,381.0230352303523,620,48.275803253855095,384.06811514778303,1307.280487804878,1356,15.57931093500642,1307.3732850659237,1826.8936314363143,8714,1475.5500488503399,2348.2015963556814,-9.91869918699187,1433,748.8800291304556,748.8188689592998,Normal,3.6603120563828955,6.301385147702073,False
5_234,5,Normal,False,2952,295.186,0,382.7140921409214,559,45.97532486045138,385.464772431811,1307.868563685637,1355,15.193510656944728,1307.9567823305342,1843.3455284552845,8756,1534.34599372231,2398.1957523378205,-15.610433604336043,1444,751.687048246638,751.7218216564366,Normal,2.450188821720962,6.301385147702073,False
5_235,5,Normal,False,2954,295.309,0,375.667230873392,649,50.75005279907488,379.0785727518329,1306.0142180094788,1364,15.91636415023287,1306.1111677541694,1835.0944482058226,9469,1510.3024418466437,2376.512764914371,-2.5565335138794856,1411,745.3292903948715,745.2075090539817,Normal,3.897955367467248,6.301385147702073,False
5_236,5,Normal,False,2952,295.102,0,376.76355013550136,527,49.06355520482969,379.94366648477904,1306.428861788618,1359,15.099231927606882,1306.5160850474842,1851.2503387533875,8895,1566.5675920087126,2424.9598946897368,11.647018970189702,1425,750.4714027834233,750.4346680803803,Normal,2.980380393352819,6.301385147702073,False
5_237,5,Normal,False,2951,295.103,0,377.4534056252118,544,47.591379874907865,380.44085656059934,1305.869535750593,1362,15.095613587430277,1305.9567545407465,1834.903761436801,8640,1505.438183484902,2373.2778906230005,5.83598780074551,1433,753.3188112585299,753.2137718512618,Normal,2.2057961413369576,6.301385147702073,False
5_238,5,Normal,False,2951,295.121,0,380.3124364622162,636,46.179318628697764,383.1048892280774,1305.9057946458827,1365,14.797569783428715,1305.9896011683545,1840.7858353100644,8794,1533.6921447265431,2395.810300631358,14.229752626228397,1435,750.4793144605154,750.4870619984342,Normal,3.097035599576597,6.301385147702073,False
5_239,5,Normal,False,3824,382.374,0,383.3396966527197,517,46.49259089490928,386.148052922905,1306.4333158995817,1358,14.852003316023982,1306.5177125516886,1737.546809623431,9811,1378.129230398611,2217.61412966408,16.746861924686193,1431,770.3027904348384,770.384110234145,NoNose,6.363813959102004,6.301385147702073,True
5_24,5,NoNose,True,2946,294.502,0,424.3187372708758,578,45.485861180166836,426.7489332975587,1309.3489477257299,1442,15.133915876540916,1309.436376681088,1654.1911065852003,9355,1308.1162494364658,2108.7758284295905,602.3285811269518,1390,153.3722525594763,621.5422614402657,NoNose,19.06307477631784,6.301385147702073,True
5_240,5,Normal,False,4062,406.096,0,381.97070408665684,633,53.00581782610761,385.63006083651976,1306.8911866075825,1373,16.277102903055532,1306.9925219703669,1849.7360905957657,9731,1596.755805519356,2443.465782254732,15.247168882323978,1426,764.5073809608192,764.5653170768404,Normal,4.683072847872914,6.301385147702073,False
5_241,5,Normal,False,2953,295.218,0,383.0755164239756,516,47.885004243304095,386.05575818180745,1307.214696918388,1358,14.86447222759443,1307.2991782874205,1839.655943108703,9322,1524.7212307334264,2389.209400994722,-5.282086014222824,1411,762.2282713708197,762.1175052254608,Normal,3.1247768204029147,6.301385147702073,False
5_242,5,Normal,False,2949,294.774,0,383.16514072566974,608,47.561951945704976,386.1047749682801,1307.484571041031,1376,15.725668763753376,1307.5791051827853,1841.0861308918277,8868,1527.3933829156822,2392.015383616102,21.233299423533403,1424,762.3620816368282,762.5285005430201,Normal,2.908643227082955,6.301385147702073,False
5_243,5,Normal,False,2950,295.006,0,383.0484745762712,535,46.97032701883414,385.9165682205399,1308.3525423728813,1355,15.612154058118298,1308.445654914413,1821.564745762712,8811,1460.9279913262235,2334.884413355148,18.30779661016949,1479,754.6900622358365,754.7842044281513,Normal,4.112869491616757,6.301385147702073,False
5_244,5,Normal,False,2954,295.321,0,379.9370345294516,563,47.644240825671126,382.9116810052117,1307.1093432633718,1351,15.242410602568341,1307.198182250008,1840.1296547054842,8885,1530.1151360637298,2393.018367157217,-9.051117129316182,1482,764.9707291690156,764.8947912219407,Normal,2.8588970722600093,6.301385147702073,False
